# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:46:47 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
0,,1034,0:43.983.048,19.053.437 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 02 00 00 00 00 00 00 00 00 00 00 00,,ABC1.............................................…
1,,1035,0:43.983.048,18.007.250 ms,,,05,01,   [19 IN-NAK],,,
1,,1036,0:44.002.051,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1037,0:44.002.054,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 02 00 00 00 00 00 00 00 00 00 00 00 C4 58,,KABC1............................................…
1,,1038,0:44.002.100,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1039,0:44.003.048,21.005.770 ms,,,,,[22 SOF],,[Frames: 1391 - 1412] ,
0,,1040,0:44.024.054,50.812 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,1041,0:44.024.054,2.812 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,1042,0:44.024.057,45.583 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C3 52,,K...(Q.665455...........!..............fTU.......…
1,,1043,0:44.024.103,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,1044,0:44.025.051,112.018.458 ms,,,,,[113 SOF],,[Frames: 1413 - 1525] ,
0,,1045,0:44.003.051,134.069.437 ms,64 B,,05,01,IN txn   [134 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,1046,0:44.003.051,133.023.187 ms,,,05,01,   [134 IN-NAK],,,
1,,1047,0:44.137.070,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1048,0:44.137.073,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,.ABC"Q.665455...........!........................…
1,,1049,0:44.137.119,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1050,0:44.138.066,53.010.229 ms,,,,,[54 SOF],,[Frames: 1526 - 1579] ,
0,,1051,0:44.191.077,50.770 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 D3 A7 66 54 55 80 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTU........…
1,,1052,0:44.191.077,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,1053,0:44.191.081,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 D3 A7 66 54 55 80 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 67 FB,,....<Q.665455...........!........G.....fTU.......…
1,,1054,0:44.191.126,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1055,0:44.192.074,2.833 us,,,,,[1 SOF],,[Frame: 1580] ,
0,,1056,0:44.192.077,50.750 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,...........................................g.…
1,,1057,0:44.192.077,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,1058,0:44.192.081,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B4 24,,K...,...........................................g…
1,,1059,0:44.192.127,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,1060,0:44.193.074,747.106.875 ms,,,,,[748 SOF],,[Frames: 1581 - 280] ,
0,,1061,0:44.138.070,802.162.479 ms,64 B,,05,01,IN txn   [802 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 1E 5B 00 59 42 13 01 0D 0F 50 0D 2D 6A 00 0B 00 00 00 00 0B 7D 5C 0B 70 30 04 20 62,,ABC<Q.665455...........!.............[.YB....P.-j…
1,,1062,0:44.138.070,801.116.229 ms,,,05,01,   [802 IN-NAK],,,
1,,1063,0:44.940.182,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1064,0:44.940.185,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 1E 5B 00 59 42 13 01 0D 0F 50 0D 2D 6A 00 0B 00 00 00 00 0B 7D 5C 0B 70 30 04 20 62 05 FA,,KABC<Q.665455...........!.............[.YB....P.-…
1,,1065,0:44.940.231,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1066,0:44.941.178,2.833 us,,,,,[1 SOF],,[Frame: 281] ,
0,,1067,0:44.941.182,50.770 us,64 B,,05,01,IN txn,41 42 43 3C 04 20 D0 04 01 0B 0B 00 59 42 53 01 0D 07 00 00 04 B8 41 8D 6D 41 8D 05 00 92 46 F7 06 00 00 04 B8 03 78 4A 01 40 1A 00 54 01 40 1A 00 DC 45 00 64 1F 00 00 00 05 04 01 00 00 0C 00,,ABC<. ......YBS.......A.mA....F.......xJ.@..T.@..…
1,,1068,0:44.941.182,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1069,0:44.941.185,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 04 20 D0 04 01 0B 0B 00 59 42 53 01 0D 07 00 00 04 B8 41 8D 6D 41 8D 05 00 92 46 F7 06 00 00 04 B8 03 78 4A 01 40 1A 00 54 01 40 1A 00 DC 45 00 64 1F 00 00 00 05 04 01 00 00 0C 00 B4 97,,.ABC<. ......YBS.......A.mA....F.......xJ.@..T.@.…
1,,1070,0:44.941.231,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1071,0:44.942.178,19.005.458 ms,,,,,[20 SOF],,[Frames: 282 - 301] ,
0,,1072,0:44.942.182,19.053.458 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C E8 00 00 00 1E 00 5E 46 11 02 0D 1F 00 47 5E 11 02 0D 0A 5F 6C 58 32 02 0D 5B 5F 78 59 12 02 0D 35 50 0D 2D 6A FD 28 F0 00 00 00 25 7D 01 25 25 00 78 59 52 02 0D 5B 00 41 78 12 02,,ABC<......^F.....G^...._lX2..[_xY...5P.-j.(....%}…
1,,1073,0:44.942.182,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,1074,0:44.961.184,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1075,0:44.961.188,45.520 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C E8 00 00 00 1E 00 5E 46 11 02 0D 1F 00 47 5E 11 02 0D 0A 5F 6C 58 32 02 0D 5B 5F 78 59 12 02 0D 35 50 0D 2D 6A FD 28 F0 00 00 00 25 7D 01 25 25 00 78 59 52 02 0D 5B 00 41 78 12 02 B6 22,,KABC<......^F.....G^...._lX2..[_xY...5P.-j.(....%…
1,,1076,0:44.961.234,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1077,0:44.962.181,19.005.479 ms,,,,,[20 SOF],,[Frames: 302 - 321] ,
0,,1078,0:44.962.185,19.053.479 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 0D 18 50 0D 2D 6A 00 12 00 00 00 00 12 7D 5C 05 94 20 04 01 12 12 00 41 78 52 02 0D 5B 00 65 4A 13 02 0D 1C 50 0D 2D 6A 00 15 00 00 00 00 15 7D 5C 08 48 10 04 94 2E 04 01 15 15 00,,ABC<..P.-j.......}\.. .....AxR..[.eJ....P.-j.....…
1,,1079,0:44.962.185,18.007.125 ms,,,05,01,   [19 IN-NAK],,,
1,,1080,0:44.981.187,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1081,0:44.981.190,45.500 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 18 50 0D 2D 6A 00 12 00 00 00 00 12 7D 5C 05 94 20 04 01 12 12 00 41 78 52 02 0D 5B 00 65 4A 13 02 0D 1C 50 0D 2D 6A 00 15 00 00 00 00 15 7D 5C 08 48 10 04 94 2E 04 01 15 15 00 3F E0,,.ABC<..P.-j.......}\.. .....AxR..[.eJ....P.-j....…
1,,1082,0:44.981.237,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1083,0:44.982.184,19.005.479 ms,,,,,[20 SOF],,[Frames: 322 - 341] ,
0,,1084,0:44.982.187,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 65 4A 53 02 0D 0A 56 40 43 36 02 0D 07 00 00 04 A6 42 8D 6D 42 8D 05 00 5B 56 5F 02 00 00 04 A6 03 76 4A 01 30 1A 00 69 01 30 1A 01 30 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC1eJS...V@C6.......B.mB...[V_......vJ.0..i.0..0…
1,,1085,0:44.982.187,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,1086,0:45.001.190,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1087,0:45.001.193,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 65 4A 53 02 0D 0A 56 40 43 36 02 0D 07 00 00 04 A6 42 8D 6D 42 8D 05 00 5B 56 5F 02 00 00 04 A6 03 76 4A 01 30 1A 00 69 01 30 1A 01 30 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B8 57,,KABC1eJS...V@C6.......B.mB...[V_......vJ.0..i.0..…
1,,1088,0:45.001.239,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1089,0:45.002.187,488.070.833 ms,,,,,[489 SOF],,[Frames: 342 - 830] ,
0,,1090,0:45.002.190,488.118.750 ms,64 B,,05,01,IN txn   [488 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 C6 00 00 00 03 03 00 00 00 0C 00 E8 00 00 00 1E 00 69 50 0E 03 0D 1F 00 6A 65 0E 03,,ABC<Q.665455...........!.........................…
1,,1091,0:45.002.190,487.072.479 ms,,,05,01,   [488 IN-NAK],,,
1,,1092,0:45.490.258,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1093,0:45.490.261,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 C6 00 00 00 03 03 00 00 00 0C 00 E8 00 00 00 1E 00 69 50 0E 03 0D 1F 00 6A 65 0E 03 6D DC,,.ABC<Q.665455...........!........................…
1,,1094,0:45.490.307,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1095,0:45.491.255,2.916 us,,,,,[1 SOF],,[Frame: 831] ,
0,,1096,0:45.491.258,50.770 us,64 B,,05,01,IN txn,41 42 43 3C 0D 0A 8A 75 44 2F 03 0D 5B 8A 7B 44 0F 03 0D 0C 50 0D 2D 6A 02 09 00 00 00 00 0B 7D 01 0B 0B 00 7B 44 4F 03 0D 0A 8B 69 58 2F 03 0D 5B 8B 62 59 0F 03 0D 11 50 0D 2D 6A 03 0D 00 00,,ABC<...uD/..[.{D....P.-j.......}....{DO....iX/..[…
1,,1097,0:45.491.258,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1098,0:45.491.262,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0D 0A 8A 75 44 2F 03 0D 5B 8A 7B 44 0F 03 0D 0C 50 0D 2D 6A 02 09 00 00 00 00 0B 7D 01 0B 0B 00 7B 44 4F 03 0D 0A 8B 69 58 2F 03 0D 5B 8B 62 59 0F 03 0D 11 50 0D 2D 6A 03 0D 00 00 E6 C5,,KABC<...uD/..[.{D....P.-j.......}....{DO....iX/..…
1,,1099,0:45.491.308,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1100,0:45.492.255,19.005.479 ms,,,,,[20 SOF],,[Frames: 832 - 851] ,
0,,1101,0:45.492.258,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 0B 00 0D 7D 5C 05 2C 15 04 01 0D 0D 00 62 59 4F 03 0D 34 C8 52 46 12 03 0D 0A 6C 5B 4C 33 03 0D 07 00 00 03 D8 43 8D 6D 43 8D 05 00 80 6C 8B 03 00 00 03 D8 03 78 5A 00 60 0A 00 1D,,ABC<...}\.,......bYO..4.RF....l[L3.......C.mC....…
1,,1102,0:45.492.258,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,1103,0:45.511.261,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1104,0:45.511.264,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0B 00 0D 7D 5C 05 2C 15 04 01 0D 0D 00 62 59 4F 03 0D 34 C8 52 46 12 03 0D 0A 6C 5B 4C 33 03 0D 07 00 00 03 D8 43 8D 6D 43 8D 05 00 80 6C 8B 03 00 00 03 D8 03 78 5A 00 60 0A 00 1D 88 40,,.ABC<...}\.,......bYO..4.RF....l[L3.......C.mC...…
1,,1105,0:45.511.310,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1106,0:45.512.258,19.005.458 ms,,,,,[20 SOF],,[Frames: 852 - 871] ,
0,,1107,0:45.512.261,19.053.458 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 00 60 0A 00 58 5C 00 08 08 00 00 00 02 01 00 01 00 0C 00 E8 00 00 00 0A 62 5E 4F 20 04 0D 0A 62 6C 50 20 04 0D 5B 62 7A 50 00 04 0D 41 50 0D 2D 6A FE 32 F0 00 00 00 30 7D 34 64 6C,,ABC<.`..X\..................b^O ...blP ..[bzP...A…
1,,1108,0:45.512.261,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,1109,0:45.531.264,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1110,0:45.531.267,45.520 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 00 60 0A 00 58 5C 00 08 08 00 00 00 02 01 00 01 00 0C 00 E8 00 00 00 0A 62 5E 4F 20 04 0D 0A 62 6C 50 20 04 0D 5B 62 7A 50 00 04 0D 41 50 0D 2D 6A FE 32 F0 00 00 00 30 7D 34 64 6C 54 0C,,KABC<.`..X\..................b^O ...blP ..[bzP...…
1,,1111,0:45.531.313,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1112,0:45.532.261,19.005.479 ms,,,,,[20 SOF],,[Frames: 872 - 891] ,
0,,1113,0:45.532.264,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 53 00 04 0D 01 30 30 00 7A 50 40 04 0D 0A 0B 7A 73 28 04 8D 5B 0B 40 74 08 04 0D 00 51 0D 2D 6A 1F 00 00 00 00 00 1F 7D 01 1F 1F 00 40 74 48 04 0D 00 00 00 00 00 00 00 00 00 00 00,,ABC1S....00.zP@....zs(..[.@t....Q.-j.......}....@…
1,,1114,0:45.532.264,18.007.125 ms,,,05,01,   [19 IN-NAK],,,
1,,1115,0:45.551.267,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1116,0:45.551.270,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 53 00 04 0D 01 30 30 00 7A 50 40 04 0D 0A 0B 7A 73 28 04 8D 5B 0B 40 74 08 04 0D 00 51 0D 2D 6A 1F 00 00 00 00 00 1F 7D 01 1F 1F 00 40 74 48 04 0D 00 00 00 00 00 00 00 00 00 00 00 C0 B5,,.ABC1S....00.zP@....zs(..[.@t....Q.-j.......}....…
1,,1117,0:45.551.316,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1118,0:45.552.263,487.070.625 ms,,,,,[488 SOF],,[Frames: 892 - 1379] ,
0,,1119,0:45.552.267,487.118.541 ms,64 B,,05,01,IN txn   [487 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 0E 21 00 46 6D 16 04 0D 03 00 00 00 1E 69 6E 36 04 0D 03 00 05 00 05 47 6F 16 04 0D,,ABC<Q.665455...........!.............!.Fm........…
1,,1120,0:45.552.267,486.072.333 ms,,,05,01,   [487 IN-NAK],,,
1,,1121,0:46.039.335,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1122,0:46.039.338,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 0E 21 00 46 6D 16 04 0D 03 00 00 00 1E 69 6E 36 04 0D 03 00 05 00 05 47 6F 16 04 0D B1 CC,,KABC<Q.665455...........!.............!.Fm.......…
1,,1123,0:46.039.384,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1124,0:46.040.331,2.833 us,,,,,[1 SOF],,[Frame: 1380] ,
0,,1125,0:46.040.335,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 0A 4C 4B 41 37 04 0D 5B 4C 56 41 17 04 0D 2D 50 0D 2D 6A F9 22 F0 00 00 00 1B 7D 01 1B 1B 00 56 41 57 04 0D 07 00 00 05 2A 44 8D 6D 44 8D 05 10 87 4C 0B 04 00 00 05 2A 03 82 44 01,,ABC<.LKA7..[LVA...-P.-j.".....}....VAW......*D.mD…
1,,1126,0:46.040.335,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1127,0:46.040.338,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0A 4C 4B 41 37 04 0D 5B 4C 56 41 17 04 0D 2D 50 0D 2D 6A F9 22 F0 00 00 00 1B 7D 01 1B 1B 00 56 41 57 04 0D 07 00 00 05 2A 44 8D 6D 44 8D 05 10 87 4C 0B 04 00 00 05 2A 03 82 44 01 30 79,,.ABC<.LKA7..[LVA...-P.-j.".....}....VAW......*D.m…
1,,1128,0:46.040.384,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1129,0:46.041.331,19.005.479 ms,,,,,[20 SOF],,[Frames: 1381 - 1400] ,
0,,1130,0:46.041.335,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C A8 20 00 6E 01 A8 20 01 2C 47 00 7C 1D 00 00 00 03 02 01 00 00 0C 00 E8 00 00 00 0A 41 40 61 23 05 8D 5B 41 4F 62 03 05 0D 00 51 0D 2D 6A 2B 00 00 00 00 00 2B 7D 5C 05 6C 18 14 01,,ABC<. .n.. .,G.|................A@a#..[AOb....Q.-…
1,,1131,0:46.041.335,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,1132,0:46.060.338,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1133,0:46.060.341,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C A8 20 00 6E 01 A8 20 01 2C 47 00 7C 1D 00 00 00 03 02 01 00 00 0C 00 E8 00 00 00 0A 41 40 61 23 05 8D 5B 41 4F 62 03 05 0D 00 51 0D 2D 6A 2B 00 00 00 00 00 2B 7D 5C 05 6C 18 14 01 79 2F,,KABC<. .n.. .,G.|................A@a#..[AOb....Q.…
1,,1134,0:46.060.387,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1135,0:46.061.334,19.005.520 ms,,,,,[20 SOF],,[Frames: 1401 - 1420] ,
0,,1136,0:46.061.338,19.053.437 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 2B 2B 00 4F 62 43 05 0D 0A C6 64 4B 2B 05 0D 5B C6 67 4B 0B 05 0D 00 50 0D 2D 6A 10 00 00 00 00 00 10 7D 5C 05 AC C9 14 01 10 10 00 67 4B 4B 05 0D 0A 79 6B 40 36 05 0D 5B 79 40 41,,ABC<++.ObC....dK+..[.gK....P.-j.......}\........g…
1,,1137,0:46.061.338,18.007.166 ms,,,05,01,   [19 IN-NAK],,,
1,,1138,0:46.080.340,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1139,0:46.080.343,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 2B 2B 00 4F 62 43 05 0D 0A C6 64 4B 2B 05 0D 5B C6 67 4B 0B 05 0D 00 50 0D 2D 6A 10 00 00 00 00 00 10 7D 5C 05 AC C9 14 01 10 10 00 67 4B 4B 05 0D 0A 79 6B 40 36 05 0D 5B 79 40 41 22 88,,.ABC<++.ObC....dK+..[.gK....P.-j.......}\........…
1,,1140,0:46.080.390,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1141,0:46.081.337,19.005.479 ms,,,,,[20 SOF],,[Frames: 1421 - 1440] ,
0,,1142,0:46.081.340,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 16 05 0D 32 50 0D 2D 6A 00 26 00 00 00 00 26 7D 01 26 26 00 40 41 56 05 0D 07 00 00 05 08 45 8D 6D 45 8D 05 10 D5 79 41 03 00 00 05 08 03 84 46 01 00 00 00 00 00 00 00 00 00 00 00,,ABC1...2P.-j.&....&}.&&.@AV.......E.mE....yA.....…
1,,1143,0:46.081.340,18.007.270 ms,,,05,01,   [19 IN-NAK],,,
1,,1144,0:46.100.343,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1145,0:46.100.346,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 16 05 0D 32 50 0D 2D 6A 00 26 00 00 00 00 26 7D 01 26 26 00 40 41 56 05 0D 07 00 00 05 08 45 8D 6D 45 8D 05 10 D5 79 41 03 00 00 05 08 03 84 46 01 00 00 00 00 00 00 00 00 00 00 00 95 17,,KABC1...2P.-j.&....&}.&&.@AV.......E.mE....yA....…
1,,1146,0:46.100.392,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1147,0:46.101.340,487.070.687 ms,,,,,[488 SOF],,[Frames: 1441 - 1928] ,
0,,1148,0:46.101.343,487.118.604 ms,64 B,,05,01,IN txn   [487 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 D4 84 1E 00 32 01 84 1E 00 98 27 00 EC 3D 00 00 00 03 01 02 00 00 0C 00 E8 00 00 00,,ABC<Q.665455...........!................2.....'..…
1,,1149,0:46.101.343,486.072.354 ms,,,05,01,   [487 IN-NAK],,,
1,,1150,0:46.588.411,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1151,0:46.588.414,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 D4 84 1E 00 32 01 84 1E 00 98 27 00 EC 3D 00 00 00 03 01 02 00 00 0C 00 E8 00 00 00 67 D7,,.ABC<Q.665455...........!................2.....'.…
1,,1152,0:46.588.460,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1153,0:46.589.408,2.833 us,,,,,[1 SOF],,[Frame: 1929] ,
0,,1154,0:46.589.411,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 1E 00 76 56 00 46 0D 1F 00 4B 59 00 46 0D 1E 00 5D 4F 0F 06 0D 1F 00 61 63 0F 06 0D 0A 52 46 6D 30 06 0D 5B 52 52 6D 10 06 0D 35 50 0D 2D 6A FA 28 F0 00 00 00 22 7D 01 22 22 00 52,,ABC<..vV.F...KY.F...]O.....ac....RFm0..[RRm...5P.…
1,,1155,0:46.589.411,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1156,0:46.589.414,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 1E 00 76 56 00 46 0D 1F 00 4B 59 00 46 0D 1E 00 5D 4F 0F 06 0D 1F 00 61 63 0F 06 0D 0A 52 46 6D 30 06 0D 5B 52 52 6D 10 06 0D 35 50 0D 2D 6A FA 28 F0 00 00 00 22 7D 01 22 22 00 52 4B 18,,KABC<..vV.F...KY.F...]O.....ac....RFm0..[RRm...5P…
1,,1157,0:46.589.460,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1158,0:46.590.408,19.005.479 ms,,,,,[20 SOF],,[Frames: 1930 - 1949] ,
0,,1159,0:46.590.411,19.053.479 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 6D 50 06 0D 0A 35 59 43 32 06 0D 0A 6C 64 58 32 06 0D 5B 6C 6C 58 12 06 0D 11 50 0D 2D 6A 00 0D 00 00 14 00 0D 7D 5C 05 88 64 04 01 0D 0D 00 6C 58 52 06 0D 0A FF 59 62 34 06 0D 5B,,ABC<mP...5YC2...ldX2..[llX....P.-j.......}\..d...…
1,,1160,0:46.590.411,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,1161,0:46.609.414,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1162,0:46.609.417,45.520 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 6D 50 06 0D 0A 35 59 43 32 06 0D 0A 6C 64 58 32 06 0D 5B 6C 6C 58 12 06 0D 11 50 0D 2D 6A 00 0D 00 00 14 00 0D 7D 5C 05 88 64 04 01 0D 0D 00 6C 58 52 06 0D 0A FF 59 62 34 06 0D 5B B5 49,,.ABC<mP...5YC2...ldX2..[llX....P.-j.......}\..d..…
1,,1163,0:46.609.463,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1164,0:46.610.411,19.005.458 ms,,,,,[20 SOF],,[Frames: 1950 - 1969] ,
